Id,Prediction
4478,2950672.7518441817
4479,4183069.578418266
4480,3889300.042876588
4481,3611792.000869975
4482,5842058.958073491
4483,2848423.116458757
4484,4719311.542282256
4485,4995088.348038396
4486,2898208.752493895
4487,3415161.151486898
4488,3323627.1688312455
4489,2570644.2418165943
4490,4602078.43471972
4491,2846898.4542895667
4492,3081137.7921862137
4493,5445210.189106064
4494,5005150.631877819
4495,3872001.8186864285
4496,4094960.888205602
4497,4120770.777848709
4498,4691574.61995989
4499,5793308.733964888
4500,2999991.226902187
4501,4221913.551735294
4502,4179518.638285019
4503,4377748.110969864
4504,4134522.547717545
4505,3322842.956100931
4506,2813494.280179189
4507,5205844.149984912
4508,4481564.6815479435
4509,4749421.336370876
4510,3678727.9433528055
4511,4969744.281274846
4512,4399144.430802272
4513,4988398.572074526
4514,5469119.921127572
4515,5047898.959676494
4516,2926407.2385487678
4517,4349416.28913397
4518,2485951.932301501
4519,5098699.29551235
4520,5364472.57622852
4521,3044872.7649047235
4522,4991721.943641528
4523,2856724.680166232
4524,4228152.134456781
4525,4670526.936688354
4526,4521197.537133971
4527,3606011.2623652034
4528,4714589.212966867
4529,5479104.023405778
4530,4540861.232710573
4531,4919633.769654497
4532,5501758.526257489
4533,3497966.070562797
4534,3323493.2010997175
4535,3796827.6634980324
4536,7071888.096375212
4537,2812615.264420421
4538,2622109.755529123
4539,4227544.625286249
4540,3019693.0360110663
4541,2943774.0256450637
4542,4079574.09453172
4543,4643950.535744472
4544,6045124.817598021
4545,5144633.037054489
4546,3531365.222384865
4547,4319700.255629689
4548,6234434.948854067
4549,2368844.4986743317
4550,4722022.158989924
4551,3210913.324001665
4552,4446266.172734731
4553,4988398.572074526
4554,2989976.3326489744
4555,2809292.3092683805
4556,4389943.193667884
4557,5195338.562792914
4558,5753534.716657481
4559,2669511.908839199
4560,4476992.167345857
4561,3431412.4671336235
4562,4438606.258132391
4563,3435971.960268043
4564,2651290.5540567506
4565,5653933.0874787215
4566,3348025.220510697
4567,4584494.910984704
4568,4665245.479946082
4569,5261472.62991425
4570,3045624.8313933164
4571,3006525.3634877955
4572,3776296.349621798
4573,5640903.411899397
4574,1754425.560782207
4575,3650842.046134657
4576,4410176.857941068
4577,6673987.797886874
4578,4553176.087862512
4579,3968394.2516668295
4580,3925200.7396652014
4581,3733775.66943797
4582,4516015.229212625
4583,4536141.524535851
4584,2976276.556341071
4585,4522865.771112274
4586,7240621.503038709
4587,3811391.2699339567
4588,5877505.808662281
4589,3367776.788918972
4590,3887092.3116316036
4591,2918618.404338437
4592,7435129.304957179
4593,4518300.508918187
4594,4766182.803992327
4595,2431106.1704161875
4596,5241358.037664053
4597,5081647.453801714
4598,5204058.1131473025
4599,5672724.014893652
4600,7451930.274322654
4601,5258856.879780137
4602,3897907.2806763626
4603,4457589.416042719
4604,3202678.823683718
4605,2820836.7932235263
4606,3258632.3608721
4607,4241615.256732095
4608,4382408.731274437
4609,5312562.74628199
4610,5994587.549691465
4611,2020203.0126657118
4612,7789594.057276188
4613,5366995.827082334
4614,4785411.183932541
4615,3546107.9214349193
4616,3326317.811591343
4617,3632483.324780898
4618,4065448.491476187
4619,4540004.089937526
4620,4413945.431573404
4621,6177154.660818661
4622,5829189.126892201
4623,5623383.3214956075
4624,2762836.420014394
4625,4669840.825212241
4626,4692909.970630514
4627,5001422.775139843
4628,3678434.14089388
4629,3703813.642309888
4630,3864072.5914397817
4631,4577804.609490029
4632,2848423.116458757
4633,4011967.544126273
4634,4040494.793246443
4635,3181916.573496299
4636,4573197.988999527
4637,5005447.911653437
4638,4585974.011682248
4639,4950148.3241979135
4640,4736132.924603223
4641,3616646.731548939
4642,4291927.78351969
4643,3928896.621648673
4644,3913644.472033805
4645,4905776.770026101
4646,4057423.2080635685
4647,3093847.0644841343
4648,4513027.619122762
4649,4134799.069005267
4650,4391669.008484603
4651,3912990.279088172
4652,3460992.668984402
4653,5189927.250224007
4654,4187841.6144499998
4655,4738781.890816512
4656,5779145.550210543
4657,4210789.44383221
4658,5904091.4966923045
4659,6102090.690306668
4660,5918557.5290466435
4661,2627096.4754206683
4662,4961061.556881564
4663,3747440.114488158
4664,7063312.36283537
4665,3968737.9035319216
4666,3602904.7303972472
4667,5845439.075186242
4668,5853720.429963008
4669,4047318.8954376765
4670,3509019.695687969
4671,5378552.67481017
4672,4763019.94262649
4673,2838206.5700897393
4674,3902789.823360792
4675,3915181.8103654548
4676,5385608.770009202
4677,3029867.3271320025
4678,4365389.826603294
4679,4596960.506343956
4680,4106802.033055365
4681,3106741.325704074
4682,4354101.023765952
4683,4300319.979304143
4684,4750133.2792922165
4685,3093847.0644841343
4686,2670175.1378063294
4687,4035273.654810967
4688,3421023.216138761
4689,3530741.0330869765
4690,3496534.857884507
4691,2484383.193707058
4692,2741886.6333190054
4693,2591313.705060542
4694,1814663.4162530801
4695,5756923.161479667
4696,4067583.613175381
4697,3582994.889572645
4698,3516761.7472397075
4699,3376427.114546704
4700,2870876.358595589
4701,3975041.828273972
4702,3740267.076271393
4703,4843116.477789399
4704,6129177.612063259
4705,5307548.961705081
4706,2722307.7541179457
4707,2814329.537846187
4708,4815359.254517613
4709,4357438.235384161
4710,3299497.6124087046
4711,4626771.248217269
4712,3404810.2201626645
4713,3765793.213692923
4714,4835426.434298398
4715,6036585.267486585
4716,3500806.35501655
4717,4884934.637271692
4718,1952081.1173115883
4719,5497208.961401339
4720,3934490.9839119962
4721,4557983.997040338
4722,3940744.490844646
4723,1808112.3448186684
4724,5607267.2277772
4725,3381014.417350171
4726,3965792.231399702
4727,4270260.86071819
4728,2508046.4675780428
4729,4005094.6360950046
4730,5374882.22460894
4731,2848423.116458757
4732,3616646.731548939
4733,3196113.701317498
4734,6420723.618900286
4735,3212616.923177695
4736,5039109.092034264
4737,4300584.758647216
4738,3669286.5170340156
4739,4364488.720130437
4740,9606435.828225167
4741,5445210.189106064
4742,2650693.836799162
4743,2448396.1473398106
4744,5064081.698008356
4745,4672132.184891142
4746,2935499.3561268863
4747,2214978.413143473
4748,3124393.717194135
4749,3578529.4041364263
4750,6897351.107179484
4751,3772502.0372048556
4752,5183761.4926532945
4753,3875393.2059528786
4754,2412716.827802945
4755,4713736.113452912
4756,4094754.775215476
4757,4498790.27243315
4758,6622511.411205797
4759,4670640.509392418
4760,4259213.885635675
4761,3057610.0714323465
4762,2725288.4646861223
4763,2730481.4879728165
4764,1745651.2883765306
4765,2594468.1179693225
4766,7616017.395656189
4767,3506800.1235706024
4768,4419190.809639857
4769,4803796.371423956
4770,4384237.881158405
4771,3402878.1371223694
4772,4720815.628492344
4773,5252623.451784505
4774,3296915.675518414
4775,2627323.6452256194
4776,3638177.2069457895
4777,4246906.76031047
4778,3589469.972711708
4779,3670916.6127047357
4780,4207113.9784357
4781,6538442.9682116695
4782,4347108.664101604
4783,4223181.350057351
4784,1900553.4425089683
4785,6051777.040716181
4786,3123567.1258383687
4787,5422482.405508708
4788,1782756.8086313363
4789,2682528.2638798966
4790,4230597.102353292
4791,4140700.1099825697
4792,4762482.947369121
4793,3053656.0050370577
4794,4097485.465753494
4795,3529904.561535387
4796,3418662.417585181
4797,4339587.714007852
4798,6158299.528011443
4799,1773678.3169482015
4800,3871073.6305524646
4801,2575276.482674877
4802,4758727.7760598725
4803,4284295.717535585
4804,4006838.482846591
4805,3859744.3596553006
4806,5131906.0723627135
4807,3216467.5235697473
4808,5453817.45480733
4809,3441917.7044418673
4810,4554356.396781488
4811,5307392.863459599
4812,4064412.5711562186
4813,2845952.601362587
4814,3925343.897153197
4815,4554465.037094007
4816,7608636.201994241
4817,4657493.424867946
4818,3542958.0856073108
4819,2655669.7610483286
4820,3815407.603779084
4821,5089527.037349321
4822,5422482.405508708
4823,4187955.3421220183
4824,4337693.393402396
4825,4350142.953629873
4826,4881792.335521708
4827,3309903.0213443716
4828,3403702.447987268
4829,3201388.3807956674
4830,3806105.667649849
4831,3896497.147810203
4832,4308509.088724814
4833,3974062.921727363
4834,5186547.88032361
4835,3563486.037533281
4836,3425852.2765650465
4837,2800617.0809663394
4838,3742481.356456367
4839,4818944.079283821
4840,2936841.13189489
4841,4018462.0157696917
4842,6925209.07656569
4843,3959978.1382663213
4844,5419238.836572025
4845,2699585.858047354
4846,4194782.204263494
4847,2783138.4373461287
4848,4886644.929188022
4849,4522865.771112274
4850,4755284.832919281
4851,3499563.6310171606
4852,1768458.6198949236
4853,5313643.218204659
4854,3995956.2547701267
4855,4520767.333160836
4856,1953987.811219391
4857,4137218.1134641697
4858,4817534.641075939
4859,4262896.863155118
4860,7789594.057276188
4861,4607040.477226693
4862,2447232.602475619
4863,7406195.631317055
4864,3997713.5779027315
4865,3462685.8402599124
4866,4219858.371553829
4867,4209224.842075403
4868,3623192.620404957
4869,5644452.977778789
4870,3745717.016050081
4871,3675022.900575026
4872,4079943.762478575
4873,4553837.117410227
4874,2986349.9429157665
4875,3742192.3075050525
4876,7376705.594820045
4877,2649946.3474338
4878,4794839.049101306
4879,3817858.6898880005
4880,1835733.4683163601
4881,5307392.863459599
4882,2774727.209447601
4883,5492136.53104026
4884,2635891.731787126
4885,3967557.8407312473
4886,4223181.350057351
4887,6059088.151268525
4888,4006823.2117017824
4889,3754969.490068042
4890,5646004.024417726
4891,3797894.5065551787
4892,3518122.446979895
4893,4282785.200640128
4894,3168016.578431962
4895,5000014.772834905
4896,2687444.0438074013
4897,4673096.1491924245
4898,1913056.069495932
4899,2770155.9442729284
4900,4500523.472300135
4901,2747578.0819854783
4902,3984205.720179571
4903,6175396.597954284
4904,3883765.771486061
4905,4858513.643846366
4906,4894394.276090097
4907,2727429.6071371194
4908,3290810.0242645936
4909,3556719.0049233753
4910,3355856.6388476826
4911,4180608.157802611
4912,6998950.467347396
4913,5179611.859042714
4914,4466695.822780227
4915,4641696.200335008
4916,2643851.3375602383
4917,1939699.5428783693
4918,4393485.84472376
4919,3552373.940765251
4920,1952081.1173115883
4921,3899856.0922930306
4922,4257712.357302209
4923,4579529.377406106
4924,4090863.199093381
4925,7275882.674671191
4926,2856367.559665315
4927,2622109.755529123
4928,4788517.282921444
4929,4475126.8774411725
4930,7979737.576469987
4931,4153372.896271612
4932,4424962.917107542
4933,4271477.050412447
4934,3974062.921727363
4935,4774004.2408855595
4936,5595558.627455879
4937,3682023.1673717955
4938,4388052.139237214
4939,5586898.402583461
4940,3891303.10183507
4941,5705015.285890227
4942,3828836.472522207
4943,4277760.474732617
4944,5631625.983446222
4945,5157941.254066124
4946,3996745.114552797
4947,3246742.7671769103
4948,5036208.010620153
4949,3851567.7013561656
4950,3675770.498804593
4951,4725862.332253386
4952,1950367.4987047135
4953,1957807.1076224532
4954,3018230.2951979176
4955,4854810.610811618
4956,5477223.753920412
4957,3936214.6390900314
4958,5035029.203262494
4959,5294301.825276268
4960,2567388.711781215
4961,4366428.8637751825
4962,4406514.595099156
4963,4405133.549978101
4964,4411081.938886946
4965,4713115.004808366
4966,4196676.916919651
4967,3183130.302345121
4968,4626771.248217269
4969,3926867.9551155968
4970,3542958.0856073108
4971,3749231.5568142133
4972,4765656.726258825
4973,2684006.7334929453
4974,3984673.498483359
4975,4549535.118382362
4976,3640162.0674777236
4977,2627323.6452256194
4978,7971503.96481445
4979,3956349.2264543646
4980,3299568.5375933764
4981,3587188.494694165
4982,4353132.265918226
4983,3857769.3061614744
4984,7351726.0571819
4985,4557833.200469256
4986,2435828.1486859852
4987,3722568.010908511
4988,5119941.2189092105
4989,4263580.887856105
4990,4762421.865784386
4991,3949201.474198353
4992,2869465.9597628387
4993,2887251.5933370763
4994,3700134.4425982316
4995,8981246.195261873
4996,5258856.879780137
4997,4434410.971583576
4998,3089399.6009028438
4999,4424962.917107542
5000,4417139.075790012
5001,4759743.493064978
5002,3587187.829417061
5003,4649517.759168687
5004,3756412.2336809644
5005,4062172.7974056024
5006,3810256.2019430697
5007,4501827.572738011
5008,4421187.740569571
5009,3767505.0221736054
5010,4237106.4403817095
5011,4569844.528643596
5012,4190547.390428023
5013,4617213.241187989
5014,4801932.18550002
5015,5451586.3574516
5016,4575591.6313586235
5017,3345247.5696403575
5018,3707614.2975034607
5019,6389265.634386596
5020,2617308.112251982
5021,2627924.478213813
5022,1750087.4543668753
5023,3953332.9739486347
5024,4436878.778094911
5025,3855034.421847125
5026,3857158.6857078243
5027,6238466.386495409
5028,4089835.3462283565
5029,2727908.595089982
5030,4760054.961704793
5031,2224074.6950394134
5032,3891346.0044816406
5033,5503253.73240509
5034,3583362.9735185397
5035,4750200.604851554
5036,2679297.3871146487
5037,3621549.053224376
5038,4875548.738899724
5039,2736315.75274357
5040,5292279.327685808
5041,5621035.2558421865
5042,2792141.21194404
5043,4434993.50582774
5044,3317919.4034116603
5045,2878456.1103774086
5046,3134320.527597377
5047,3393220.3403721973
5048,3375776.064060592
5049,4767251.972165818
5050,4959739.861702826
5051,2912654.4265661202
5052,5834366.224261252
5053,5782706.531392311
5054,4532677.487412733
5055,3575842.089945041
5056,3088677.48486614
5057,2292640.887229167
5058,3395086.887139924
5059,4249216.94201901
5060,1998414.8999270776
5061,6905801.001067279
5062,2898945.558158909
5063,3938501.472133258
5064,4909127.81823245
5065,3730332.0897457534
5066,5460688.387386379
5067,2926407.2385487678
5068,2092697.5327826752
5069,4482437.54921235
5070,8955018.536795378
5071,4905776.770026101
5072,4988274.70636633
5073,4494245.942901184
5074,4989427.920459749
5075,3544971.749398237
5076,3956784.452677688
5077,2377455.513765956
5078,4771735.978298749
5079,4160418.5969108944
5080,2523801.822415697
5081,7089875.495902193
5082,4212330.085881607
5083,3907882.1236463157
5084,2649468.1432524016
5085,4680404.690445675
5086,5901093.823528377
5087,3730332.0897457534
5088,4501628.581846654
5089,4829706.482329951
5090,3201905.6113044997
5091,1998677.0281385267
5092,3119504.8351421542
5093,4153044.4302419955
5094,3961500.1002586624
5095,4771735.978298749
5096,3614192.719200072
5097,3361829.1183066615
5098,8567875.05495702
5099,3753245.899343872
5100,4350678.590204269
5101,4280443.589505833
5102,5404443.837342024
5103,1902575.8948477248
5104,3968737.9035319216
5105,4387195.203218185
5106,3944440.1708012195
5107,4382637.428005099
5108,5321045.413190943
5109,4307694.07670536
5110,6273357.363039843
5111,3888772.5105129587
5112,4584371.301191038
5113,2747297.549947293
5114,4718178.38087273
5115,3269062.8587953397
5116,5901093.823528377
5117,4988398.572074526
5118,4653191.65392385
5119,4861983.651854842
5120,2677975.371517806
5121,4502711.154669008
5122,2393705.3831847883
5123,2730661.4535832424
5124,2746215.847991108
5125,5306425.09445606
5126,4856508.177279927
5127,4424962.917107542
5128,5456248.949096812
5129,3844323.5388771105
5130,3482250.4258771446
5131,5727478.679588417
5132,3639213.2476336975
5133,1886045.6432769522
5134,4574158.471016606
5135,3225103.506231441
5136,3342834.291209472
5137,3452914.139978702
5138,7046745.3167565605
5139,3660104.1418274776
5140,4065627.887786595
5141,3465884.143389916
5142,4509016.656909313
5143,3544898.510205196
5144,7998121.1579517145
5145,1980936.598739308
5146,3902907.4313925775
5147,4412191.7543282425
5148,4337408.184601512
5149,3485622.623444813
5150,3449268.1611677217
5151,2492518.2285248223
5152,4361859.523900652
5153,4659209.223295922
5154,3975443.6136165727
5155,2033152.6946835003
5156,1987760.5735982938
5157,3408445.640713174
5158,4227373.930641109
5159,3466966.6857974017
5160,4908496.525174198
5161,5453817.45480733
5162,2920749.854309249
5163,3335509.892391915
5164,2559649.5618373035
5165,3585251.551278565
5166,6035622.15810717
5167,3455296.0287484857
5168,5778453.92347006
5169,3014110.8464108845
5170,3457012.3807919724
5171,4518810.311372329
5172,4026093.099493961
5173,5317306.816532686
5174,3734171.1163634085
5175,2854324.9723117775
5176,5786881.393239328
5177,5898557.632230719
5178,3778792.562351829
5179,5218822.858013436
5180,4264140.245755894
5181,3182302.051953671
5182,2712584.0155891734
5183,4931458.365903181
5184,4932709.886351582
5185,4700520.697523116
5186,5665998.410085491
5187,3476421.7605571686
5188,5126003.223732321
5189,4323005.864289826
5190,3829578.5600647507
5191,4158987.710746202
5192,5514116.615438256
5193,9500883.621696912
5194,4395782.477303935
5195,3556576.8230035375
5196,8394368.70382858
5197,4670267.1845035115
5198,2762500.9256117465
5199,3578529.4041364263
5200,1774336.9253562014
5201,6170989.603408257
5202,4648391.461446659
5203,4528692.72779685
5204,4134476.5001301453
5205,3214045.606877455
5206,4732140.256105971
5207,3868792.6314098467
5208,4756801.973385642
5209,4495938.006452217
5210,2787740.908111232
5211,3467511.0994682047
5212,3509560.1570854383
5213,2534933.96848619
5214,4955501.94024215
5215,3205483.044025174
5216,4241664.003146249
5217,1928972.0830224897
5218,4759811.207787544
5219,1824457.2536431872
5220,4495346.824962279
5221,3169185.764063834
5222,2425315.1034935853
5223,2731598.963149075
5224,4485697.933566207
5225,4492412.583247657
5226,2627323.6452256194
5227,5666038.548781471
5228,4574647.850250173
5229,3357610.0701726023
5230,4979760.751163627
5231,4038664.904998757
5232,4084819.6498455503
5233,3877774.504651931
5234,4854873.238793392
5235,5345388.376628504
5236,2584392.077043475
5237,3067221.3677256834
5238,4635092.353433341
5239,3093847.0644841343
5240,4702159.199100462
5241,3224345.440476291
5242,5493889.025279215
5243,3937375.0132857873
5244,5367545.8421718655
5245,2899805.4675135156
5246,1772472.1141428247
5247,3250996.3009001357
5248,3181910.8760795486
5249,4311867.439043066
5250,3817811.2242542123
5251,3897668.3785627573
5252,2901164.2593483804
5253,3189466.052377622
5254,4370205.71516353
5255,5888690.247125445
5256,4305643.8453814285
5257,5198417.396920118
5258,4035760.4107139
5259,4371796.88638959
5260,5687802.882383119
5261,3200771.150629343
5262,3297355.611661255
5263,4442341.1861212775
5264,4505315.716621415
5265,5714752.022224974
5266,4094288.422001359
5267,2750711.2993886094
5268,4051457.989033595
5269,2944892.7082886165
5270,4339068.6643184265
5271,4918742.221245055
5272,1952081.1173115883
5273,3791607.580992256
5274,4818925.281260175
5275,5053363.125788802
5276,3367176.7403861354
5277,3766713.2908955812
5278,3375776.064060592
5279,2781243.5446575405
5280,5759716.838911748
5281,5176054.317889936
5282,3110673.935559446
5283,2844650.4758459465
5284,2850344.870187863
5285,3956135.313326273
5286,3798480.8956477297
5287,6721855.905412871
5288,3813186.2517371136
5289,4560858.951650447
5290,2086700.6710075906
5291,4192189.9501139354
5292,3488653.567551395
5293,6634623.620901098
5294,8620652.204664942
5295,3891233.8397247847
5296,3857380.18027547
5297,4565760.533758843
5298,2938498.47599718
5299,3090289.9530343153
5300,5088507.7036078125
5301,5461134.562200767
5302,4953602.333187072
5303,4678515.71107964
5304,4608611.964906192
5305,3848324.4516236167
5306,1964472.8498845126
5307,5491451.482009141
5308,4943447.440844528
5309,4717387.862061317
5310,3721608.6968161766
5311,4017231.6218797998
5312,4346261.662864801
5313,5592208.794687446
5314,1981263.9500991788
5315,4224706.454510682
5316,4046305.6902436796
5317,2926407.2385487678
5318,5357885.248742323
5319,2509658.662988702
5320,2021189.9516998532
5321,3666047.9375997377
5322,4804519.084739351
5323,2869465.9597628387
5324,3457012.3807919724
5325,2903640.5965045015
5326,2102861.000462038
5327,4254908.5651249
5328,2794704.327815379
5329,4363185.073753327
5330,5010879.080751719
5331,4243337.965276095
5332,4090071.6597385174
5333,6076315.97204856
5334,4425523.689606407
5335,6257572.854988817
5336,3896356.8454764755
5337,3603387.527463672
5338,4870070.316242622
5339,5182678.130695165
5340,3562763.4929517307
5341,5591002.58720489
5342,2065923.4464418786
5343,3955740.2723930804
5344,3998659.754217311
5345,6370742.4164748425
5346,3944636.9562095026
5347,3713935.413485517
5348,3144897.1825359575
5349,2533608.8904901496
5350,3536509.6115541686
5351,3552831.1875164066
5352,5153817.94982491
5353,2669511.908839199
5354,2347889.4827393726
5355,3371912.5488599823
5356,4232459.8620634815
5357,4709139.765239255
5358,4311867.439043066
5359,4421661.144963197
5360,4344779.827843833
5361,4082416.0118754
5362,4017724.674139196
5363,3118934.3913869993
5364,1787951.6211379883
5365,5213390.518391036
5366,6083207.64307009
5367,4043208.6836510017
5368,4301705.611399617
5369,4161073.217802724
5370,4785509.288757317
5371,6155477.705538487
5372,3977937.863253005
5373,4876327.197353512
5374,4753109.373957367
5375,2334350.830677637
5376,3389363.765458031
5377,2447151.66240954
5378,4205565.262262223
5379,4311867.439043066
5380,4204131.163227651
5381,5170045.373030844
5382,5636981.850811172
5383,5054705.493442614
5384,3451357.4457281134
5385,4813124.207238043
5386,5138321.826394966
5387,4771735.978298749
5388,5887727.258763182
5389,2926081.1647553034
5390,5804378.305317213
5391,5607267.2277772
5392,3657039.1211306415
5393,2814582.0617030524
5394,2755053.468839096
5395,4083271.79811671
5396,4413634.53879247
5397,1772472.1141428247
5398,4075541.6981559163
5399,2998373.566184607
5400,2299176.0809121886
5401,5306425.09445606
5402,3832757.6060073175
5403,4371564.968939795
5404,6147879.508838804
5405,2461572.3426611526
5406,4225323.546207847
5407,4754179.577330139
5408,4630879.089417158
5409,2597814.1381834154
5410,4028836.9199400158
5411,3960728.9897372415
5412,3146902.5977210435
5413,1779527.478282931
5414,2998969.659933795
5415,6099464.436179045
5416,5788482.8631181605
5417,2646759.139250299
5418,2751246.853544646
5419,2503332.1673158966
5420,4792517.416202971
5421,4988274.70636633
5422,5470898.2109853495
5423,3996346.8199209208
5424,5099657.206566988
5425,4433855.526345483
5426,4135087.527012492
5427,3400222.892986218
5428,6694586.109026787
5429,6939968.0560890995
5430,3718384.9255378316
5431,4821110.770132145
5432,6381491.913533823
5433,4576839.54645437
5434,3757483.8308741585
5435,6145480.508866008
5436,3612945.5121694584
5437,3885254.100624549
5438,2510713.5012159487
5439,5375982.019205667
5440,3849901.286814887
5441,5425027.487563161
5442,4241148.550420115
5443,5470530.129135012
5444,3709632.4441697896
5445,4033171.907794857
5446,2376544.722708289
5447,1883033.869319599
5448,3443402.5488142697
5449,4334707.0877558375
5450,4421661.144963197
5451,4079361.2422005474
5452,3613475.369487608
5453,3087326.3291436746
5454,1787970.9969059182
5455,1754695.0744590736
5456,3809407.382379025
5457,2681535.0546796042
5458,4565047.888311048
5459,3124393.717194135
5460,5048542.5497868005
5461,4427435.727457855
5462,1757318.4690108388
5463,4058260.8402547864
5464,4094960.888205602
5465,2697062.5873188013
5466,2973399.515272239
5467,5064308.759967639
5468,4753619.828887569
5469,4322298.432445187
5470,3777454.1706543355
5471,3862976.0163666783
5472,3728745.1122809756
5473,5112147.535196325
5474,3589679.514275674
5475,4705016.649346697
5476,3946939.0277510304
5477,4672693.17645423
5478,4344694.5332444655
5479,4134209.301404114
5480,3866492.2792141275
5481,5024195.903203255
5482,4122770.8375371066
5483,3848938.0415779017
5484,3075049.384913118
5485,4830404.87762474
5486,4645905.110621325
5487,4602531.697805687
5488,4289807.692407489
5489,4704175.320366958
5490,4584257.5988051295
5491,4374199.760501655
5492,4247769.270262377
5493,3938809.044791177
5494,4684448.286863424
5495,4015437.9454953857
5496,5043810.589175554
5497,3546738.1191192702
5498,4553911.983804292
5499,5582209.182693223
5500,3998659.754217311
5501,3839761.353065195
5502,3313403.7511180937
5503,4020315.161228757
5504,3846181.919585256
5505,4536141.524535851
5506,4753619.828887569
5507,5428857.218697049
5508,4555582.033940521
5509,3931366.6348424205
5510,4426051.852269217
5511,4340529.29488364
5512,5239820.145639189
5513,3086308.5647626496
5514,2895321.0380221754
5515,4162014.806937156
5516,4627041.273928976
5517,2460286.4468086045
5518,4376827.233827243
5519,2529559.840758643
5520,6052669.290242647
5521,4187756.497466277
5522,5163679.993156708
5523,2930472.228805264
5524,4228745.101905523
5525,3329636.2493968266
5526,4257820.863346764
5527,5041674.491943549
5528,4302078.449909486
5529,3290550.181209853
5530,4196569.663825356
5531,3786377.791286485
5532,4077357.4360302887
5533,4763075.987531644
5534,3849316.225891346
5535,4038664.904998757
5536,2909723.7623345456
5537,3342449.809883793
5538,4489305.86683121
5539,2930243.3456627284
5540,5316306.925565359
5541,6010551.03012709
5542,4679064.155973499
5543,1928879.7131073638
5544,5901093.823528377
5545,8342761.482877382
5546,2949111.7870808877
5547,4663530.4175964305
5548,3616254.644718625
5549,4328186.432486135
5550,3557760.8636244265
5551,3053656.0050370577
5552,4048081.015280584
5553,3081938.499312153
5554,3532332.829497167
5555,8864536.412825236
5556,4262063.387159579
5557,4911431.7561992
5558,3829578.5600647507
5559,3706198.499827668
5560,2919385.93021282
5561,3771141.832857502
5562,3840536.0667628176
5563,6803446.772190371
5564,6779350.668652566
5565,4431195.828069527
5566,3861850.410635162
5567,5125270.628068459
5568,3875664.150882018
5569,5680056.901874229
5570,4348997.330083294
5571,4989230.737766609
5572,5435255.45719199
5573,3849316.225891346
5574,3400156.0475312974
5575,6114090.242587842
5576,3518122.446979895
5577,1847714.5427748028
5578,4279493.6356259
5579,3963604.8869864717
5580,3485758.3862901293
5581,4693067.848286079
5582,4433739.129619527
5583,3028196.202285389
5584,3320364.537592391
5585,2633374.2186774667
5586,4578743.161708098
5587,3978199.881318135
5588,5197294.124708232
5589,3460182.584954334
5590,3754969.490068042
5591,2002679.4541588118
5592,3792392.191103728
5593,3899676.6398677803
5594,6805099.880364107
5595,4097987.407710054
5596,4389943.193667884
5597,3630120.181144077
5598,3940627.350966848
5599,3566783.0904658707
5600,4738919.537341692
5601,2930472.228805264
5602,4888130.030476866
5603,4604728.468288842
5604,3676042.5419730972
5605,5574020.782935434
5606,4795849.134428784
5607,3793979.669109812
5608,2882350.8406803166
5609,5845439.075186242
5610,4529265.460327932
5611,1774717.1737141784
5612,2931932.4772515446
5613,2927180.7962875394
5614,5359100.043044825
5615,3504113.8396467096
5616,4383732.2456033705
5617,4166558.432428129
5618,2672374.639934922
5619,4676716.982135429
5620,1773678.3169482015
5621,3826741.812629984
5622,5532163.682408606
5623,3082493.711651901
5624,3812810.865810147
5625,3829578.5600647507
5626,2542189.3834579834
5627,3410014.993505248
5628,3293587.5741714207
5629,4015297.6429147637
5630,4554716.092197558
5631,2021189.9516998532
5632,3792185.6968460646
5633,2679297.3871146487
5634,4354262.516789364
5635,3281040.6076640747
5636,2638815.398631696
5637,4574239.152336872
5638,3375776.064060592
5639,1858812.0826062774
5640,3972712.138982401
5641,3102293.32237784
5642,5516068.777287748
5643,3135125.9557473385
5644,3333924.661360776
5645,4689931.376426936
5646,3941108.8880862496
5647,3801397.40222781
5648,4137261.5986486366
5649,4685617.123392107
5650,4400861.676805196
5651,4329778.525714896
5652,4748966.0909180455
5653,3829578.5600647507
5654,3166209.8010603925
5655,2806111.3118833783
5656,4261357.489876564
5657,3297706.9544118266
5658,4027121.854959066
5659,3011707.1418815535
5660,2625309.6382418927
5661,4239447.455159685
5662,5229061.911606071
5663,3886585.12316883
5664,4221731.468700984
5665,2974841.179097738
5666,2534581.0867680567
5667,4397984.179037009
5668,4608263.573138738
5669,5175178.720304085
5670,4119723.7617753916
5671,4493977.7834251
5672,3124889.6782630645
5673,2485951.932301501
5674,4162014.806937156
5675,4084820.531778598
5676,2806218.9146682955
5677,3996254.0255536307
5678,3268208.3963564313
5679,4143295.0644537774
5680,4338757.758575587
5681,4173364.3710958664
5682,4016054.298422966
5683,3969204.7029297226
5684,4004188.3631155323
5685,3665985.6877985164
5686,3906773.778570018
5687,4788639.661367534
5688,5255029.313630678
5689,4996658.611724318
5690,3420398.3859886904
5691,3825729.3262761342
5692,4873122.582968047
5693,3587793.1612338703
5694,5020291.414518633
5695,4300319.979304143
5696,4711773.198892934
5697,3845059.8982705553
5698,4037802.671380747
5699,4430427.276075964
5700,5865486.788861305
5701,3641300.8898432995
5702,3587816.390205389
5703,5306425.09445606
5704,5860157.37400737
5705,3909017.693564545
5706,2698176.726957614
5707,3679671.1593351285
5708,3236650.190316419
5709,3370083.2907943986
5710,6437320.900771141
5711,3569989.4377448186
